,xc,yb,surf,airfoil,alpha,M,Re,chord,taper ratio,span,le sweep,cp,source,std,case
15988,0.001938,0.8965,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.302419355,NASA-TN-D-8307/rectangular,0,89
15989,0.0,0.8965,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.64516129,NASA-TN-D-8307/rectangular,0,89
15990,0.001938,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,1.004032258,NASA-TN-D-8307/rectangular,0,89
15991,0.005101,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.89516129,NASA-TN-D-8307/rectangular,0,89
15992,0.008412,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.758064516,NASA-TN-D-8307/rectangular,0,89
15993,0.012003,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.625,NASA-TN-D-8307/rectangular,0,89
15994,0.015533,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.540322581,NASA-TN-D-8307/rectangular,0,89
15995,0.020164,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.399193548,NASA-TN-D-8307/rectangular,0,89
15996,0.026691,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.314516129,NASA-TN-D-8307/rectangular,0,89
15997,0.043449,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.141129032,NASA-TN-D-8307/rectangular,0,89
15998,0.068029,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.02016129,NASA-TN-D-8307/rectangular,0,89
15999,0.096415,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.084677419,NASA-TN-D-8307/rectangular,0,89
16000,0.127694,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.120967742,NASA-TN-D-8307/rectangular,0,89
16001,0.161629,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.14516129,NASA-TN-D-8307/rectangular,0,89
16002,0.197963,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.177419355,NASA-TN-D-8307/rectangular,0,89
16003,0.236335,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.189516129,NASA-TN-D-8307/rectangular,0,89
16004,0.276981,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.209677419,NASA-TN-D-8307/rectangular,0,89
16005,0.319442,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.201612903,NASA-TN-D-8307/rectangular,0,89
16006,0.363751,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.165322581,NASA-TN-D-8307/rectangular,0,89
16007,0.410335,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.165322581,NASA-TN-D-8307/rectangular,0,89
16008,0.458507,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.161290323,NASA-TN-D-8307/rectangular,0,89
16009,0.508984,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.137096774,NASA-TN-D-8307/rectangular,0,89
16010,0.561119,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.133064516,NASA-TN-D-8307/rectangular,0,89
16011,0.615491,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.125,NASA-TN-D-8307/rectangular,0,89
16012,0.671552,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.116935484,NASA-TN-D-8307/rectangular,0,89
16013,0.72819,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.088709677,NASA-TN-D-8307/rectangular,0,89
16014,0.785998,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.060483871,NASA-TN-D-8307/rectangular,0,89
16015,0.843881,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.02016129,NASA-TN-D-8307/rectangular,0,89
16016,0.900483,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.016129032,NASA-TN-D-8307/rectangular,0,89
16017,0.95624,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.080645161,NASA-TN-D-8307/rectangular,0,89
16018,0.99619,0.8965,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.165322581,NASA-TN-D-8307/rectangular,0,89
16019,0.99619,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.145139814,NASA-TN-D-8307/rectangular,0,89
16020,0.95624,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.045272969,NASA-TN-D-8307/rectangular,0,89
16021,0.900483,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.014647137,NASA-TN-D-8307/rectangular,0,89
16022,0.843881,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.046604527,NASA-TN-D-8307/rectangular,0,89
16023,0.785998,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.074567244,NASA-TN-D-8307/rectangular,0,89
16024,0.72819,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.098535286,NASA-TN-D-8307/rectangular,0,89
16025,0.671552,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.146471372,NASA-TN-D-8307/rectangular,0,89
16026,0.615491,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.178428762,NASA-TN-D-8307/rectangular,0,89
16027,0.561119,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.202396804,NASA-TN-D-8307/rectangular,0,89
16028,0.508984,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.226364847,NASA-TN-D-8307/rectangular,0,89
16029,0.458507,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.226364847,NASA-TN-D-8307/rectangular,0,89
16030,0.410335,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.278295606,NASA-TN-D-8307/rectangular,0,89
16031,0.363751,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.306258322,NASA-TN-D-8307/rectangular,0,89
16032,0.319442,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.358189081,NASA-TN-D-8307/rectangular,0,89
16033,0.276981,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.386151798,NASA-TN-D-8307/rectangular,0,89
16034,0.236335,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.454061252,NASA-TN-D-8307/rectangular,0,89
16035,0.197963,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.434087883,NASA-TN-D-8307/rectangular,0,89
16036,0.161629,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.585885486,NASA-TN-D-8307/rectangular,0,89
16037,0.127694,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.585885486,NASA-TN-D-8307/rectangular,0,89
16038,0.096415,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.661784288,NASA-TN-D-8307/rectangular,0,89
16039,0.068029,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.761651132,NASA-TN-D-8307/rectangular,0,89
16040,0.043449,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.821571238,NASA-TN-D-8307/rectangular,0,89
16041,0.026691,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.769640479,NASA-TN-D-8307/rectangular,0,89
16042,0.020164,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.86551265,NASA-TN-D-8307/rectangular,0,89
16043,0.015533,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.925432756,NASA-TN-D-8307/rectangular,0,89
16044,0.012003,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.849533955,NASA-TN-D-8307/rectangular,0,89
16045,0.008412,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.633821571,NASA-TN-D-8307/rectangular,0,89
16046,0.005101,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.501997337,NASA-TN-D-8307/rectangular,0,89
16047,0.001938,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.226364847,NASA-TN-D-8307/rectangular,0,89
16048,0.0,0.9539,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.716378162,NASA-TN-D-8307/rectangular,0,89
16049,0.001938,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.984021305,NASA-TN-D-8307/rectangular,0,89
16050,0.005101,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.844207723,NASA-TN-D-8307/rectangular,0,89
16051,0.008412,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.72436751,NASA-TN-D-8307/rectangular,0,89
16052,0.012003,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.564580559,NASA-TN-D-8307/rectangular,0,89
16053,0.015533,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.436750999,NASA-TN-D-8307/rectangular,0,89
16054,0.020164,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.372836218,NASA-TN-D-8307/rectangular,0,89
16055,0.026691,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.288948069,NASA-TN-D-8307/rectangular,0,89
16056,0.043449,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.07723036,NASA-TN-D-8307/rectangular,0,89
16057,0.068029,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.03861518,NASA-TN-D-8307/rectangular,0,89
16058,0.096415,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.078561917,NASA-TN-D-8307/rectangular,0,89
16059,0.127694,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.118508655,NASA-TN-D-8307/rectangular,0,89
16060,0.161629,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.150466045,NASA-TN-D-8307/rectangular,0,89
16061,0.197963,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.202396804,NASA-TN-D-8307/rectangular,0,89
16062,0.236335,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.206391478,NASA-TN-D-8307/rectangular,0,89
16063,0.276981,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.19840213,NASA-TN-D-8307/rectangular,0,89
16064,0.319442,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.214380826,NASA-TN-D-8307/rectangular,0,89
16065,0.363751,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.174434088,NASA-TN-D-8307/rectangular,0,89
16066,0.410335,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.154460719,NASA-TN-D-8307/rectangular,0,89
16067,0.458507,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.150466045,NASA-TN-D-8307/rectangular,0,89
16068,0.508984,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.146471372,NASA-TN-D-8307/rectangular,0,89
16069,0.561119,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.138482024,NASA-TN-D-8307/rectangular,0,89
16070,0.615491,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.130492676,NASA-TN-D-8307/rectangular,0,89
16071,0.671552,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.122503329,NASA-TN-D-8307/rectangular,0,89
16072,0.72819,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.094540613,NASA-TN-D-8307/rectangular,0,89
16073,0.785998,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.07057257,NASA-TN-D-8307/rectangular,0,89
16074,0.843881,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.042609854,NASA-TN-D-8307/rectangular,0,89
16075,0.900483,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.014647137,NASA-TN-D-8307/rectangular,0,89
16076,0.95624,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.041278296,NASA-TN-D-8307/rectangular,0,89
16077,0.99619,0.9539,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.145139814,NASA-TN-D-8307/rectangular,0,89
16078,0.99619,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.068526228,NASA-TN-D-8307/rectangular,0,89
16079,0.95624,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.191528035,NASA-TN-D-8307/rectangular,0,89
16080,0.900483,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.141876369,NASA-TN-D-8307/rectangular,0,89
16081,0.843881,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.141476597,NASA-TN-D-8307/rectangular,0,89
16082,0.785998,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.141092816,NASA-TN-D-8307/rectangular,0,89
16083,0.72819,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.12836408,NASA-TN-D-8307/rectangular,0,89
16084,0.671552,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.144322973,NASA-TN-D-8307/rectangular,0,89
16085,0.615491,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.16858113,NASA-TN-D-8307/rectangular,0,89
16086,0.561119,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.184603986,NASA-TN-D-8307/rectangular,0,89
16087,0.508984,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.21704947,NASA-TN-D-8307/rectangular,0,89
16088,0.458507,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.191959788,NASA-TN-D-8307/rectangular,0,89
16089,0.410335,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.2243573,NASA-TN-D-8307/rectangular,0,89
16090,0.363751,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.24447382,NASA-TN-D-8307/rectangular,0,89
16091,0.319442,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.285026678,NASA-TN-D-8307/rectangular,0,89
16092,0.276981,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.3421141,NASA-TN-D-8307/rectangular,0,89
16093,0.236335,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.382746912,NASA-TN-D-8307/rectangular,0,89
16094,0.197963,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.431535071,NASA-TN-D-8307/rectangular,0,89
16095,0.161629,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.472103919,NASA-TN-D-8307/rectangular,0,89
16096,0.127694,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.492108503,NASA-TN-D-8307/rectangular,0,89
16097,0.096415,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.561380972,NASA-TN-D-8307/rectangular,0,89
16098,0.068029,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.585447238,NASA-TN-D-8307/rectangular,0,89
16099,0.043449,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.625872169,NASA-TN-D-8307/rectangular,0,89
16100,0.026691,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.674596364,NASA-TN-D-8307/rectangular,0,89
16101,0.020164,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.744284595,NASA-TN-D-8307/rectangular,0,89
16102,0.015533,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.690587238,NASA-TN-D-8307/rectangular,0,89
16103,0.012003,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.616421562,NASA-TN-D-8307/rectangular,0,89
16104,0.008412,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.525817267,NASA-TN-D-8307/rectangular,0,89
16105,0.005101,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.414616725,NASA-TN-D-8307/rectangular,0,89
16106,0.001938,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.025404169,NASA-TN-D-8307/rectangular,0,89
16107,0.0,0.9883,U,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.835533855,NASA-TN-D-8307/rectangular,0,89
16108,0.001938,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.962453427,NASA-TN-D-8307/rectangular,0,89
16109,0.005101,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.797715437,NASA-TN-D-8307/rectangular,0,89
16110,0.008412,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.600212146,NASA-TN-D-8307/rectangular,0,89
16111,0.012003,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.452104666,NASA-TN-D-8307/rectangular,0,89
16112,0.015533,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.349139424,NASA-TN-D-8307/rectangular,0,89
16113,0.020164,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.303757322,NASA-TN-D-8307/rectangular,0,89
16114,0.026691,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.171928553,NASA-TN-D-8307/rectangular,0,89
16115,0.043449,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,0.002857036,NASA-TN-D-8307/rectangular,0,89
16116,0.068029,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.11282095,NASA-TN-D-8307/rectangular,0,89
16117,0.096415,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.11757024,NASA-TN-D-8307/rectangular,0,89
16118,0.127694,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.163368105,NASA-TN-D-8307/rectangular,0,89
16119,0.161629,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.180350413,NASA-TN-D-8307/rectangular,0,89
16120,0.197963,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.213707378,NASA-TN-D-8307/rectangular,0,89
16121,0.236335,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.197796457,NASA-TN-D-8307/rectangular,0,89
16122,0.276981,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.210605148,NASA-TN-D-8307/rectangular,0,89
16123,0.319442,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.21521052,NASA-TN-D-8307/rectangular,0,89
16124,0.363751,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.170452062,NASA-TN-D-8307/rectangular,0,89
16125,0.410335,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.158570842,NASA-TN-D-8307/rectangular,0,89
16126,0.458507,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.163160223,NASA-TN-D-8307/rectangular,0,89
16127,0.508984,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.159466331,NASA-TN-D-8307/rectangular,0,89
16128,0.561119,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.147601102,NASA-TN-D-8307/rectangular,0,89
16129,0.615491,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.13987751,NASA-TN-D-8307/rectangular,0,89
16130,0.671552,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.140213318,NASA-TN-D-8307/rectangular,0,89
16131,0.72819,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.128380071,NASA-TN-D-8307/rectangular,0,89
16132,0.785998,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.108231569,NASA-TN-D-8307/rectangular,0,89
16133,0.843881,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.083957422,NASA-TN-D-8307/rectangular,0,89
16134,0.900483,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.06380892,NASA-TN-D-8307/rectangular,0,89
16135,0.95624,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.023048181,NASA-TN-D-8307/rectangular,0,89
16136,0.99619,0.9883,L,NACA0012,4.64,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.068542219,NASA-TN-D-8307/rectangular,0,89
16137,0.99619,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,0.119154662,NASA-TN-D-8307/rectangular,0,90
16138,0.95624,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,0.029615063,NASA-TN-D-8307/rectangular,0,90
16139,0.900483,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.060135307,NASA-TN-D-8307/rectangular,0,90
16140,0.843881,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.100076216,NASA-TN-D-8307/rectangular,0,90
16141,0.785998,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.190037355,NASA-TN-D-8307/rectangular,0,90
16142,0.72819,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.218950478,NASA-TN-D-8307/rectangular,0,90
16143,0.671552,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.292396285,NASA-TN-D-8307/rectangular,0,90
16144,0.615491,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.34357575,NASA-TN-D-8307/rectangular,0,90
16145,0.561119,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.394807908,NASA-TN-D-8307/rectangular,0,90
16146,0.508984,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.435012279,NASA-TN-D-8307/rectangular,0,90
16147,0.458507,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.436487669,NASA-TN-D-8307/rectangular,0,90
16148,0.410335,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.493207373,NASA-TN-D-8307/rectangular,0,90
16149,0.363751,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.54997977,NASA-TN-D-8307/rectangular,0,90
16150,0.319442,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.667905568,NASA-TN-D-8307/rectangular,0,90
16151,0.276981,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.719190417,NASA-TN-D-8307/rectangular,0,90
16152,0.236335,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.792636224,NASA-TN-D-8307/rectangular,0,90
16153,0.197963,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.877425972,NASA-TN-D-8307/rectangular,0,90
16154,0.161629,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-0.97334889,NASA-TN-D-8307/rectangular,0,90
16155,0.127694,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-1.04151792,NASA-TN-D-8307/rectangular,0,90
16156,0.096415,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-1.192948615,NASA-TN-D-8307/rectangular,0,90
16157,0.068029,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-1.305597636,NASA-TN-D-8307/rectangular,0,90
16158,0.043449,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-1.612313106,NASA-TN-D-8307/rectangular,0,90
16159,0.026691,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-1.702853863,NASA-TN-D-8307/rectangular,0,90
16160,0.020164,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-1.925253818,NASA-TN-D-8307/rectangular,0,90
16161,0.015533,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-1.925886128,NASA-TN-D-8307/rectangular,0,90
16162,0.012003,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-2.109451716,NASA-TN-D-8307/rectangular,0,90
16163,0.008412,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-1.855074946,NASA-TN-D-8307/rectangular,0,90
16164,0.005101,0.05,U,NACA0012,6.75,0.13,3000000.0,1.0,1.0,2.95,0.0,-2.005293714,NASA-TN-D-8307/rectangular,0,90
